session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f1da429e0ba326de7ef3d7c,5ebd3efa19f000000b53592f,APPROVED,2020-07-26 15:41:37,2020-07-26 15:46:17,280.018,43,39,0,100,2020-07-29 14:33:19,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f1da42b4ce58101297145a7,5e961f1295b81609367a9c83,APPROVED,2020-07-26 15:41:37,2020-07-26 15:44:53,196.335,31,75,3,98,2020-07-29 14:33:20,6D154BBD,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5f1da42ba6e31301f9cb0349,5dc0856370d51c032949d2db,APPROVED,2020-07-26 15:41:35,2020-07-26 15:57:29,954.095,25,58,0,100,2020-07-29 14:33:23,6D154BBD,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Female,Yes
5f1da4304ad7586d65a065f9,5cc4ba84ef83da0016cffaa9,APPROVED,2020-07-26 15:41:36,2020-07-26 15:47:34,357.816,39,82,0,100,2020-07-29 14:33:25,6D154BBD,Greece,Greece,Unemployed (and job seeking),Greek,"Greek, English",Greece,Male,No
5f1da4324d4019018a886103,5f11ea4b1589680d0353551c,APPROVED,2020-07-26 15:47:07,2020-07-26 15:52:01,293.284,22,8,0,100,2020-07-29 14:33:27,6D154BBD,Poland,Poland,Other,Polish,"English, Polish",Poland,Male,No
5f1da4379da4f70326aaf3f9,5c129f53c27527000196c925,APPROVED,2020-07-26 15:42:17,2020-07-26 15:47:40,322.117,25,99,0,100,2020-07-29 14:33:29,6D154BBD,Italy,Italy,Other,Italian,"Italian, English",Italy,Female,Yes
5f1da4382c833f2a24a89d49,5c71a60d28b40f0001f07657,APPROVED,2020-07-26 15:41:47,2020-07-26 15:47:06,319.288,21,255,2,100,2020-07-29 14:33:31,6D154BBD,Poland,United Kingdom,Other,Polish,"Polish, English",Poland,Male,Yes
5f1da44d6f01b96f31151f04,5da0bcb78b5d3f001078dcd8,APPROVED,2020-07-26 15:42:12,2020-07-26 15:45:35,203.046,36,107,2,99,2020-07-29 14:33:33,6D154BBD,Netherlands,Netherlands,Unemployed (and job seeking),Dutch,"English, Spanish, Dutch",Netherlands,Female,No
5f1da4547b099d6fc1013642,5e0787927bf5720f70a60eb4,REJECTED,2020-07-26 15:42:19,2020-07-26 15:44:54,155.362,39,124,4,96,2020-07-29 14:05:02,6D154BBD,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5f1da454c0cada6f62ed78dd,5ee8063e86c62b1003993c99,APPROVED,2020-07-26 15:42:17,2020-07-26 15:48:11,353.859,29,28,1,99,2020-07-29 14:33:36,6D154BBD,United States,,Full-Time,English,English,United States,Male,No
5f1da457104d426eacf65f5f,5c894740d34170000141e4b8,APPROVED,2020-07-26 15:42:18,2020-07-26 15:49:31,433.71,26,155,0,100,2020-07-29 14:33:38,6D154BBD,Italy,Italy,Part-Time,Italian,"Italian, English",Italy,Male,No
5f1da45a83f57e01252c2453,5ea60503456e580cde43cdba,APPROVED,2020-07-26 15:42:21,2020-07-26 15:48:28,366.712,28,10,0,100,2020-07-29 14:33:40,6D154BBD,Israel,Israel,Full-Time,Hebrew,"English, Hebrew",Israel,Male,Yes
5f1da45d2171f86de9091ae6,5cd46ec1002768001537fa9d,APPROVED,2020-07-26 15:42:26,2020-07-26 15:50:09,463.521,28,43,1,99,2020-07-29 14:33:42,6D154BBD,Brazil,Belgium,Full-Time,Portuguese,"Portuguese, English",Brazil,Female,Yes
5f1da45ded2efa6ea5fc547e,5f001a2d0b6653114dd57c63,APPROVED,2020-07-26 15:42:23,2020-07-26 15:46:03,219.567,32,21,1,99,2020-07-29 14:33:45,6D154BBD,Ireland,United Kingdom,Full-Time,English,"English, Gaelic",Ireland,Female,No
5f1da4619fb17529dd5c7d79,5ec3022338a19e143412435f,APPROVED,2020-07-26 15:42:25,2020-07-26 15:47:00,274.944,18,30,0,100,2020-07-29 14:33:49,6D154BBD,Poland,Poland,Other,Polish,"Polish, English",Poland,Male,Yes
5f1da46170371e029dd5cbf3,5ee66b081fb73f3dd35cdae3,APPROVED,2020-07-26 15:42:29,2020-07-26 15:47:09,280.265,29,18,0,100,2020-07-29 14:33:47,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f1da462e56af701e37fbce3,5e529e9ad9a7ea2ab55835f2,APPROVED,2020-07-26 15:42:43,2020-07-26 15:47:45,301.997,52,121,0,100,2020-07-29 14:33:52,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f1da46577b57e6f09521c27,5d250c4645d77a0017488293,REJECTED,2020-07-26 15:42:29,2020-07-26 15:44:24,115.334,23,55,4,93,2020-07-29 13:58:44,NOCODE,Estonia,Estonia,Due to start a new job within the next month,Estonian,"English, Estonian",Estonia,Male,Yes
5f1da4667fba9c2a7aeb9820,5e345921b50fca000e8962bb,APPROVED,2020-07-26 15:42:30,2020-07-26 15:45:40,189.751,21,44,3,96,2020-07-29 14:33:54,6D154BBD,Netherlands,,Unemployed (and job seeking),Dutch,"English, Dutch, Turkish",Netherlands,Female,No
5f1da467e523510364b64058,5ee8c311b90cb31db14a10b4,APPROVED,2020-07-26 15:42:32,2020-07-26 15:47:55,323.352,21,17,0,100,2020-07-29 14:33:59,6D154BBD,Portugal,Portugal,,Portuguese,"Portuguese, French, English",,Female,Yes
5f1da4673edc816e0542dbfc,5e82a86895c1fb8b91c05522,APPROVED,2020-07-26 15:42:35,2020-07-26 15:47:18,283.509,18,53,0,100,2020-07-29 14:33:56,6D154BBD,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
5f1da468ea92af6ed0f37edc,5e9efa6bd330db040cbf7749,RETURNED,2020-07-26 15:42:33,,336218.3636,30,34,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f1da46946999b6ed0592477,5e7e08e1dd6f1a49f2c211cb,APPROVED,2020-07-26 15:42:37,2020-07-26 15:47:41,303.958,32,70,0,100,2020-07-29 14:34:01,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,"English, French, Lithuanian",United Kingdom,Female,No
5f1da46fd3db3c28f3458ef6,5ead964b6528b14342ab46ca,APPROVED,2020-07-26 15:42:40,2020-07-26 15:49:09,389.312,21,41,0,100,2020-07-29 14:34:03,6D154BBD,Belgium,Belgium,Other,Dutch,"Dutch, English, French",Belgium,Male,Yes
5f1da475b71255018f4135f3,5eec65b6f9a5a948009b923f,APPROVED,2020-07-26 15:42:46,2020-07-26 15:50:01,435.573,24,19,0,100,2020-07-29 14:34:05,6D154BBD,Greece,Greece,Unemployed (and job seeking),Greek,"English, Greek",Greece,Male,Yes
5f1da477a37d1901f4e4a11f,5ee671e1a056ff3db90242f8,APPROVED,2020-07-26 15:42:47,2020-07-26 15:50:15,448.028,27,21,0,100,2020-07-29 14:34:07,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish",Poland,Female,Yes
5f1da48847a90a298deeb702,5e60f3c47ff627000e5aee58,REJECTED,2020-07-26 15:43:06,2020-07-26 15:44:07,61.185,38,68,4,94,2020-07-29 13:58:04,6D154BBD,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f1da48ea351ad03c1b3b4e4,5e5e3f5c9dad80156c98b89c,APPROVED,2020-07-26 15:43:14,2020-07-26 15:49:46,391.45,20,30,0,100,2020-07-29 14:34:10,6D154BBD,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes
5f1da4943a18380179d7019f,5e5fa18acf9c042ddcb82a8a,APPROVED,2020-07-26 15:43:26,2020-07-26 15:50:34,428.073,52,92,0,100,2020-07-29 14:34:12,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f1da4968c60fa01e42bef0b,5ed67565e923be0aaf9e3cca,APPROVED,2020-07-26 15:43:21,2020-07-26 15:51:40,499.494,21,19,0,100,2020-07-29 14:34:14,6D154BBD,Estonia,,Part-Time,Estonian,"English, Estonian",Estonia,Female,Yes
5f1da497e2aa496e04bce6f5,5b0c5c0ae9270900013bbd6f,APPROVED,2020-07-26 15:47:42,2020-07-26 16:00:19,757.286,24,129,0,100,2020-07-29 14:34:17,6D154BBD,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Italy,Female,Yes
5f1da49ce4864103e53a7644,5ec3d4fcce3cd40548b687ce,APPROVED,2020-07-26 15:43:28,2020-07-26 16:03:22,1194.294,23,41,1,100,2020-07-29 14:34:22,6D154BBD,Albania,Italy,Full-Time,Albanian,"Albanian, Italian, English",Albania,Male,Yes
5f1da49c441e276eceddce29,5e01325515ef40d2db1133ea,APPROVED,2020-07-26 15:43:25,2020-07-26 15:47:47,261.82,22,56,6,88,2020-07-29 14:34:19,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish, German",Poland,Male,No
5f1da49ff9f4e86dc5ae64d7,5e8b4f987028ed01735782db,APPROVED,2020-07-26 15:43:27,2020-07-26 16:10:44,1636.856,18,44,1,100,2020-07-29 14:34:23,6D154BBD,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
5f1da4a0345ab96f3d2d7ffc,5deef5412dc5c65901b17bef,APPROVED,2020-07-26 15:43:49,2020-07-26 15:47:42,232.076,24,49,1,99,2020-07-29 14:34:25,6D154BBD,Greece,Greece,Other,Greek,"Greek, English",Greece,Male,Yes
5f1da4a264787f0387ca6a4d,5d97091b1787f60011e03cdf,APPROVED,2020-07-26 15:43:30,2020-07-26 15:52:25,535.177,35,116,0,100,2020-07-29 14:34:28,6D154BBD,Uruguay,Germany,Part-Time,Spanish,"English, Spanish",Uruguay,Male,Yes
5f1da4a2ca34906f5d2a2b4c,5e72490845c9c4024095bf96,APPROVED,2020-07-26 15:43:53,2020-07-26 15:54:23,630.405,21,58,0,100,2020-07-29 14:34:30,6D154BBD,Portugal,Portugal,Other,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes
5f1da4a3fe7ca36da723bb02,5e7b6353dc81160236a24e36,REJECTED,2020-07-26 15:43:32,2020-07-26 15:44:09,37.763,19,38,1,99,2020-07-29 13:57:52,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"English, Polish",Poland,Male,Yes
5f1da4a47b099d6f6bfe82af,55ad5706fdf99b649ca5a47c,APPROVED,2020-07-26 15:43:36,2020-07-26 15:49:46,370.513,38,644,6,100,2020-07-29 14:34:34,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f1da4a4772270030e9f3a9c,58e0d6aaf0ec8a000120b50c,APPROVED,2020-07-26 15:43:35,2020-07-26 15:51:17,461.797,38,346,3,100,2020-07-29 14:34:32,6D154BBD,Italy,Italy,Part-Time,Italian,"English, Italian",Italy,Female,No
5f1da4a5d5dc046e1d4ec3d3,5ea16543733b420009d7800e,APPROVED,2020-07-26 15:43:37,2020-07-26 15:51:27,469.84,19,30,0,100,2020-07-29 14:34:37,6D154BBD,South Africa,South Africa,Unemployed (and job seeking),English,"Afrikaans, English",South Africa,Female,Yes
5f1da4aa83f57e01e32e9621,5f04b16058d1c275e65c2db0,APPROVED,2020-07-26 15:43:39,2020-07-26 15:50:43,424.427,23,10,0,100,2020-07-29 14:34:39,6D154BBD,Brazil,France,Full-Time,Portuguese,"English, French, Portuguese",Brazil,Male,Yes
5f1da4b236a564000a4b6186,5e9020ceb720443205b28a9d,APPROVED,2020-07-26 15:43:50,2020-07-26 15:53:05,555.134,23,85,0,100,2020-07-29 14:34:41,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f1da4b4dd6c7529e60c2123,5daa07c13b410d0017c55e2f,APPROVED,2020-07-26 15:43:50,2020-07-26 15:49:42,351.859,19,66,0,100,2020-07-29 14:34:46,6D154BBD,Azerbaijan,Poland,Unemployed (and job seeking),Turkish,"English, Turkish",Azerbaijan,Male,Yes
5f1da4b450a22d000bb3bf98,5adb5107f6b58c0001fa3533,APPROVED,2020-07-26 15:44:07,2020-07-26 15:47:11,184.152,32,184,9,94,2020-07-29 14:34:43,6D154BBD,Germany,Germany,Full-Time,German,"German, Polish, Dutch, English",Germany,Male,No
5f1da4b6b6464a6c84d5e4c8,5ed539ff129cb40aacbbce90,APPROVED,2020-07-26 15:43:50,2020-07-26 15:50:51,420.292,29,35,0,100,2020-07-29 14:34:48,6D154BBD,Israel,Israel,Full-Time,Hebrew,"English, Hebrew",Israel,Male,No
5f1da4ba6f7d7f6e97734b3a,5eb2c2173213220518f881e2,TIMED-OUT,2020-07-26 15:43:58,,336134.3635,19,35,0,100,,,China,Canada,Unemployed (and job seeking),Chinese,"French, English",Canada,Male,Yes
5f1da4bec591be29fcaa443f,5ecccc875f9dd88be1cc5ae7,APPROVED,2020-07-26 15:43:58,2020-07-26 15:47:31,212.138,32,42,0,100,2020-07-29 14:34:50,6D154BBD,Spain,Spain,Full-Time,Spanish,"English, Portuguese, Spanish, Catalan, Italian",Spain,Female,Yes
5f1da4c0dd6c752a9292a9fd,59d418c3b37d52000122ece0,APPROVED,2020-07-26 15:49:50,2020-07-26 16:00:39,649.446,38,402,3,100,2020-07-29 14:34:52,6D154BBD,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f1da4ceb683a801fd19eb43,5ee236e2f4a50b686fc6b6a4,APPROVED,2020-07-26 15:44:19,2020-07-26 15:54:28,609.244,33,10,0,100,2020-07-29 14:34:55,6D154BBD,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f1da4cf79caaa6e97238638,5c8806ea5497fe0016a65a6c,APPROVED,2020-07-26 15:44:15,2020-07-26 15:49:03,287.821,35,159,1,100,2020-07-29 14:34:58,6D154BBD,Israel,Israel,Unemployed (and job seeking),English,"Hebrew, English",Israel,Male,No
5f1da4d0c8c0966eb112609e,5eaec7426d4da659d804db56,APPROVED,2020-07-26 15:44:25,2020-07-26 15:50:29,364.02,28,72,0,100,2020-07-29 14:35:00,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f1da4d5a2da6e00085cdbb8,5e984c6428d7fb04c21a3bf5,APPROVED,2020-07-26 15:44:22,2020-07-26 15:51:25,423.044,18,55,0,100,2020-07-29 14:35:02,6D154BBD,Poland,Poland,Other,Polish,"English, Polish",Poland,Male,Yes
5f1da4db69a9d10376ba5dd5,5e2237a7e1f467511c0fa105,APPROVED,2020-07-26 15:44:37,2020-07-26 15:51:05,388.314,37,104,2,99,2020-07-29 14:35:04,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f1da4dc241ae1019c078832,5e8b51bdd7b95a01611b2efe,APPROVED,2020-07-26 15:44:29,2020-07-26 15:50:34,364.758,21,14,0,100,2020-07-29 14:35:07,6D154BBD,Italy,Italy,Other,Italian,"English, Italian",Italy,Male,Yes
5f1da4dec8a61a044c223c71,5c635a08e30ff200016badb9,APPROVED,2020-07-26 15:44:33,2020-07-26 15:50:50,377.032,52,188,4,97,2020-07-29 14:35:11,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f1da4de22c07d0009e17cff,5dd9347ce2dcbd8b0dcb1c7f,APPROVED,2020-07-26 15:44:42,2020-07-26 15:50:03,321.456,56,72,2,99,2020-07-29 14:35:09,6D154BBD,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5f1da4e3c07d926e2ab7b85a,5e9ee520e12f9e02922c60cd,APPROVED,2020-07-26 15:44:39,2020-07-26 15:54:23,583.956,37,45,0,100,2020-07-29 14:35:16,6D154BBD,Denmark,Denmark,Full-Time,Danish,"Danish, English",Denmark,Male,No
5f1da4e367c71902b2bad354,5c4c53b95aa8dc00011b0dce,APPROVED,2020-07-26 15:44:35,2020-07-26 15:51:06,390.358,24,35,0,100,2020-07-29 14:35:13,6D154BBD,Portugal,Portugal,Part-Time,Portuguese,"English, French, Portuguese, Spanish",Portugal,Female,No
5f1da4e5104d426f023bb63f,5ee0a3bc2f43f70568e950a3,REJECTED,2020-07-26 15:44:39,2020-07-26 15:46:57,138.086,27,39,1,100,2020-07-29 14:04:40,6D154BBD,Italy,United Kingdom,Part-Time,Italian,"English, French, Italian",Italy,Female,No
5f1da4e69da4f7039542fec1,5e958fc68ee4fe91ca00328d,APPROVED,2020-07-26 15:44:41,2020-07-26 15:50:31,350.149,27,52,2,98,2020-07-29 14:35:18,6D154BBD,Italy,Italy,Full-Time,Italian,"Italian, English",Italy,Male,No
5f1da4e6a348186e9cf2e85d,5e2b91769247f41e026b6cec,APPROVED,2020-07-26 15:44:41,2020-07-26 15:48:46,244.931,25,26,0,100,2020-07-29 14:35:20,6D154BBD,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f1da4e8b5cdf703ba413aad,5d407c8ad987a10017d63281,APPROVED,2020-07-26 15:44:46,2020-07-26 15:51:38,411.923,24,68,1,100,2020-07-29 14:35:23,6D154BBD,India,Switzerland,Other,Hindi,"Hindi, French, English",India,Male,Yes
5f1da4e8c07d926e2ab7b85d,5eff500d4ff2094b67a2bb92,APPROVED,2020-07-26 15:44:42,2020-07-26 15:49:48,305.311,19,9,0,100,2020-07-29 14:35:25,6D154BBD,Poland,Poland,Unemployed (and job seeking),Polish,"English, Dutch, French, Finnish, German, Polish, Russian, Spanish, Swedish, Italian",Poland,Male,Yes
5f1da4ea7b099d6f6bfe82b1,5d0bcf217a581100161860ae,APPROVED,2020-07-26 15:44:43,2020-07-26 15:56:16,693.153,37,101,0,100,2020-07-29 14:35:27,6D154BBD,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Male,Yes
5f1da4eb30ac0b03eb4adec1,5d820531b677580001847761,APPROVED,2020-07-26 15:44:45,2020-07-26 15:50:37,351.546,23,73,1,100,2020-07-29 14:35:29,6D154BBD,Greece,Greece,Unemployed (and job seeking),Greek,"Greek, English, French",Greece,Female,Yes
5f1da4ebd9d9be6f794790de,5e7906c82ebff74b4ab4ff8b,APPROVED,2020-07-26 15:44:55,2020-07-26 15:59:25,870.478,29,105,0,100,2020-07-29 14:35:32,6D154BBD,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,Canada,Female,Yes
5f1da4f0b42e406f2cf7de0e,5ba8a047ef181f0001672bc2,APPROVED,2020-07-26 15:44:50,2020-07-26 15:52:24,454.105,26,84,2,99,2020-07-29 14:35:35,6D154BBD,Switzerland,Switzerland,,French,"French, English",Switzerland,Female,
5f1da4f350a22d000ab25951,5c8250c026a0940016b265da,APPROVED,2020-07-26 15:44:58,2020-07-26 15:55:23,625.185,36,57,1,100,2020-07-29 14:35:37,6D154BBD,Poland,Poland,Full-Time,Polish,"English, Polish",Poland,Female,No
5f1da4f3df6e246ee99d01d8,5e87653169fad1081a165532,APPROVED,2020-07-26 15:44:52,2020-07-26 15:48:08,196.6,18,37,0,100,2020-07-29 14:35:39,6D154BBD,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Male,Yes
5f1da4f6e2aa496e04bce6f6,5df773aca2c696510cefd753,APPROVED,2020-07-26 15:44:55,2020-07-26 15:49:16,261.461,28,58,3,95,2020-07-29 14:35:41,6D154BBD,Chile,Chile,Full-Time,Spanish,"Spanish, English",Chile,Male,No
5f1da4f73a183801df8759ab,5c60c298af517e0001a00b00,APPROVED,2020-07-26 15:45:07,2020-07-26 15:50:34,327.018,26,88,0,100,2020-07-29 14:35:44,6D154BBD,Chile,Chile,Unemployed (and job seeking),Spanish,"English, Spanish",Chile,Male,Yes
5f1da4f7c559016e9ad40c1d,5aff493f331e8100018f130d,APPROVED,2020-07-26 15:44:59,2020-07-26 15:50:46,346.842,64,279,0,100,2020-07-29 14:35:46,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f1da4f7d059f96e5a32ecab,5ebdbed3af523e0fc764b992,APPROVED,2020-07-26 15:44:55,2020-07-26 15:49:54,299.082,26,25,2,92,2020-07-29 14:35:48,6D154BBD,Poland,Poland,Part-Time,Polish,"Polish, English",Poland,Male,No
5f1da4fa3e85b26fb8f60f2f,5eac16121aa756036b67bc5d,APPROVED,2020-07-26 15:45:09,2020-07-26 15:51:46,397.214,20,38,0,100,2020-07-29 14:35:52,6D154BBD,Greece,Greece,Unemployed (and job seeking),Greek,"English, Greek",Greece,Female,Yes
5f1daf8f84d1777081c90896,5de966a035fcd40948c78ff1,APPROVED,2020-07-26 16:30:10,2020-07-26 16:35:20,309.636,21,125,0,100,2020-07-29 14:35:54,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f21888ac16ecb555b21d954,5d4889c6643eb80001fb3f5f,APPROVED,2020-07-29 14:32:49,2020-07-29 14:36:37,228.34,36,224,2,100,2020-07-30 12:59:07,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f21888b3b4b510a30df9563,5c5dae957557640001f501fc,APPROVED,2020-07-29 14:32:43,2020-07-29 14:38:53,369.99,21,166,1,100,2020-07-30 12:59:09,6D154BBD,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Male,Yes
5f21888b748d5a0b945231ff,5ebc691f6719a80b580d57fc,APPROVED,2020-07-29 14:32:43,2020-07-29 14:39:19,396.245,22,41,0,100,2020-07-30 12:59:11,6D154BBD,Hungary,Hungary,Part-Time,Hungarian,"English, Hungarian",Hungary,Female,Yes
5f21888bd348da5541553688,5ee9e067fd89d0000ba52f8a,APPROVED,2020-07-29 14:32:46,2020-07-29 14:37:45,298.26,20,16,0,100,2020-07-30 12:59:12,6D154BBD,Ireland,Ireland,Part-Time,English,"English, Gaelic",Ireland,Female,No
5f21888cfe933a0c69d5a0a2,5ec2dfd63504e8110bbe7fb8,APPROVED,2020-07-29 14:32:44,2020-07-29 14:47:14,869.193,24,50,0,100,2020-07-30 12:59:16,6D154BBD,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Portugal,Male,No
5f21888ca239d033f1bd878a,5f04247aab8aa164df44cabb,APPROVED,2020-07-29 14:32:46,2020-07-29 14:37:04,257.471,35,7,1,94,2020-07-30 12:59:13,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f21888cc214d408d70a4499,5e306c9e4dd79606e0ed3e74,APPROVED,2020-07-29 14:32:45,2020-07-29 14:37:14,269.361,20,60,1,100,2020-07-30 12:59:15,6D154BBD,Poland,Poland,Part-Time,Polish,"Polish, English",Poland,Male,Yes
5f21888e5723d2080adbe2b3,5efd254ad1478e1709676dbd,APPROVED,2020-07-29 14:32:46,2020-07-29 14:37:32,286.394,24,12,0,100,2020-07-30 12:59:18,6D154BBD,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Portugal,Male,No
5f21888ef0628355a992a818,5e274c60f1fa1b984060db37,APPROVED,2020-07-29 14:32:59,2020-07-29 14:36:33,213.71,20,144,0,100,2020-07-30 12:59:19,6D154BBD,Poland,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Polish,"English, Polish",United Kingdom,Female,Yes
5f21888f12f8850b2fa4c3e6,5f123a5c0712760188fcfd46,APPROVED,2020-07-29 14:32:47,2020-07-29 14:40:52,484.782,24,6,0,100,2020-07-30 12:59:20,6D154BBD,France,France,Other,French,"Chinese, English, French, Spanish",France,Female,Yes
5f2188df44cf1209a6b95ca0,5f0809545b9786000861c866,APPROVED,2020-07-29 14:34:08,2020-07-29 14:48:04,835.659,20,9,0,100,2020-07-30 12:59:22,6D154BBD,France,Poland,Full-Time,French,"English, French, Polish",French Polynesia,Female,No
5f2188e0856038553200d5b4,5ce9b0e4be5a6b00163f6870,APPROVED,2020-07-29 14:34:34,2020-07-29 14:42:40,485.978,53,478,3,100,2020-07-30 12:59:23,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f2188e0bd767e08eb1270a6,5ef32fcbe5cfa7041c7b5288,APPROVED,2020-07-29 14:34:09,2020-07-29 14:39:11,302.468,25,29,1,99,2020-07-30 12:59:25,6D154BBD,Canada,,Part-Time,English,English,Canada,Male,No
5f2188e37b2c540bca737075,5f04fc2c5b0ee21a81a52af5,APPROVED,2020-07-29 14:34:42,2020-07-29 14:44:47,605.764,31,20,0,100,2020-07-30 12:59:26,6D154BBD,United States,United States,Part-Time,English,English,United States,Male,No
5f2188e4ae08e15455e854d7,5ea8010daf54da1e951b8861,APPROVED,2020-07-29 14:34:12,2020-07-29 14:44:09,596.522,18,74,0,100,2020-07-30 12:59:28,6D154BBD,Poland,Poland,Part-Time,Polish,"Polish, English",Poland,Male,Yes
5f2188e6b22b9955be601700,5b9785babdb1df0001f1cc09,RETURNED,2020-07-29 14:34:29,,81104.79516,22,383,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f2188e95bfa2a53b1c75758,5edbdbdb406b0c09c7c89ba5,APPROVED,2020-07-29 14:34:45,2020-07-29 14:44:55,609.32,19,18,0,100,2020-07-30 12:59:31,6D154BBD,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"English, Portuguese",Portugal,Female,Yes
5f2188e9dbe58733f16797f9,5b90ea43e508d600012f8162,APPROVED,2020-07-29 14:34:39,2020-07-29 14:39:10,271.021,23,163,1,100,2020-07-30 12:59:33,6D154BBD,Italy,Italy,Other,Italian,English,Italy,Male,Yes
5f2188e9c4020b0b81d606a6,5daf65969975f80015854b5e,APPROVED,2020-07-29 14:34:18,2020-07-29 14:49:49,931.292,23,156,0,100,2020-07-30 12:59:32,6D154BBD,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Portugal,Male,Yes
5f2188e9558167548870f358,5beda8707b382b0001cb7bb5,APPROVED,2020-07-29 14:34:20,2020-07-29 14:54:13,1193.905,20,48,2,98,2020-07-30 12:59:29,6D154BBD,Belgium,Belgium,Unemployed (and job seeking),Dutch,"English, Dutch",Belgium,Male,Yes
5f2188ead896e63f865ab484,5e2b3472339bae18089f9c6d,APPROVED,2020-07-29 14:34:20,2020-07-29 14:39:29,309.372,25,97,0,100,2020-07-30 12:59:39,6D154BBD,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f2188ea84b1bf327b49cd6b,5e6796a0ae143c03b3033195,APPROVED,2020-07-29 14:34:18,2020-07-29 14:37:33,195.054,20,59,1,100,2020-07-30 12:59:36,6D154BBD,Poland,Poland,"Not in paid work (e.g. homemaker', 'retired or disabled)",Polish,"English, Polish",Poland,Male,Yes
5f2188ea8a38e2546ed0aefb,5c7d4b654660bf0013c735d6,APPROVED,2020-07-29 14:34:55,2020-07-29 14:40:06,310.944,26,183,2,100,2020-07-30 12:59:38,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f2188ea7b2c540bca737076,5e2819f0dbc670a1f79158d5,APPROVED,2020-07-29 14:34:30,2020-07-29 14:42:18,468.512,35,61,1,100,2020-07-30 12:59:35,6D154BBD,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
